timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,energy_iters,energy_agg_iters,energy_window_j,cold_start_s,status,error
1771659758955,sentence-transformers/all-mpnet-base-v2,1,off,2,1,384,4,0,1.790019803000007,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659760667,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,0,1,1.4925934880000113,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659762252,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,1,1,1.5846026420000499,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659764062,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,0,0,1.809515312999963,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659765950,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,1,0,1.888172773000008,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659767657,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,2,0,1.7067203920000225,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659769363,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,3,0,1.7059457610000095,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659771361,sentence-transformers/all-mpnet-base-v2,1,off,2,1,512,4,0,1.99719804099999,nan,nan,nan,nan,nan,nan,7.579,ok,
1771659796867,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,0,1,1.018982144000006,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659797256,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,1,1,0.3892374010000026,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659797573,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,0,0,0.3173322080000389,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659797968,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,1,0,0.39424729899997146,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659798358,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,2,0,0.39002240000002075,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659798752,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,3,0,0.3940494089999902,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659799064,sentence-transformers/all-mpnet-base-v2,1,off,4,1,16,4,0,0.311545088999992,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659799459,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,0,1,0.39317667900002107,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659799949,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,1,1,0.48977205900001763,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659800355,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,0,0,0.4057317859999898,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659800757,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,1,0,0.4019668759999604,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659801157,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,2,0,0.40019026999999596,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659801559,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,3,0,0.400980125999979,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659801959,sentence-transformers/all-mpnet-base-v2,1,off,4,1,32,4,0,0.4000156070000003,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659802462,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,0,1,0.49707560799998873,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659803053,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,1,1,0.5910031250000429,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659803547,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,0,0,0.494183143999976,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659804061,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,1,0,0.5140728289999856,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659804556,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,2,0,0.4941275499999733,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659805059,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,3,0,0.5029087819999631,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659805560,sentence-transformers/all-mpnet-base-v2,1,off,4,1,64,4,0,0.5014974860000052,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659806352,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,0,1,0.7740425030000324,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659807754,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,1,1,1.4016237160000173,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659808349,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,0,0,0.5949161170000252,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659808873,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,1,0,0.5239942489999976,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659809549,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,2,0,0.6760562200000209,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659810059,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,3,0,0.5096864600000117,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659810572,sentence-transformers/all-mpnet-base-v2,1,off,4,1,128,4,0,0.5124230870000019,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659811663,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,0,1,1.0254742619999888,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659812662,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,1,1,0.9983022500000516,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659813664,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,0,0,1.0027719199999865,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659814670,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,1,0,1.0058048249999842,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659815658,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,2,0,0.987739662000024,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659816651,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,3,0,0.9927977460000079,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659817658,sentence-transformers/all-mpnet-base-v2,1,off,4,1,256,4,0,1.006511568999997,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659819765,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,0,1,1.979106908999995,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659821852,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,1,1,2.0866169970000215,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659823867,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,0,0,2.015452888000027,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659825975,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,1,0,2.106956523000008,nan,nan,nan,nan,nan,nan,7.500,ok,
1771659827955,sentence-transformers/all-mpnet-base-v2,1,off,4,1,384,2,0,1.980068607000021,nan,nan,nan,nan,nan,nan,7.500,ok,
