timestamp_ms,model_name,cpu_cores,gpu_mode,cuda_available,gpu_name,mem_cap_gb,batch_size,max_length,input_len_tokens,repeat_idx,warmup,latency_ms,tokens_per_s_est,avg_power_w,peak_power_w,energy_j,status,error
1769906520294,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1024,1024,1,0,88.421,11581.008,106.002,251.531,37.028216,ok,
1769906520679,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1024,1024,2,0,88.301,11596.674,98.489,247.06,33.57532,ok,
1769906521053,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1024,1024,3,0,93.608,10939.275,95.199,251.722,32.08258,ok,
1769906521426,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1024,1024,4,0,89.145,11486.91,99.665,247.246,34.060729,ok,
1769906529064,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1280,1280,0,0,110.087,11627.126,125.067,251.722,38.71092,ok,
1769906529438,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1280,1280,1,0,110.044,11631.736,110.912,258.237,35.95055,ok,
1769906529810,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1280,1280,2,0,112.643,11363.381,103.784,240.225,34.139376,ok,
1769906530186,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1280,1280,3,0,111.908,11437.947,101.141,239.567,33.252451,ok,
1769906530561,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1280,1280,4,0,109.169,11724.991,110.116,258.366,36.086891,ok,
1769906538321,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1536,1536,0,0,151.463,10141.12,136.995,244.686,50.518062,ok,
1769906538748,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1536,1536,1,0,150.918,10177.68,117.62,247.24,46.798389,ok,
1769906539176,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1536,1536,2,0,149.98,10241.377,118.456,248.491,46.899974,ok,
1769906539604,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1536,1536,3,0,150.494,10206.364,117.873,251.54,46.782724,ok,
1769906540030,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1536,1536,4,0,151.109,10164.817,116.741,243.86,46.409639,ok,
1769906547898,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1792,1792,0,0,179.08,10006.687,142.784,252.461,61.344728,ok,
1769906548378,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1792,1792,1,0,177.727,10082.854,129.325,254.129,59.405052,ok,
1769906548858,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1792,1792,2,0,177.129,10116.905,140.722,257.707,52.216128,ok,
1769906549287,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1792,1792,3,0,176.411,10158.115,130.037,257.79,59.438566,ok,
1769906549768,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,1792,1792,4,0,177.234,10110.944,127.412,247.092,58.428663,ok,
1769906557667,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2048,2048,0,0,204.947,9992.804,149.221,255.673,65.346876,ok,
1769906558151,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2048,2048,1,0,207.122,9887.877,128.609,245.572,58.989155,ok,
1769906558634,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2048,2048,2,0,206.218,9931.261,130.15,248.837,59.100432,ok,
1769906559114,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2048,2048,3,0,207.134,9887.296,129.885,245.651,59.042355,ok,
1769906559596,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2048,2048,4,0,205.59,9961.585,130.816,250.175,59.281216,ok,
1769906567556,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2304,2304,0,0,240.206,9591.767,154.929,248.978,75.642916,ok,
1769906568090,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2304,2304,1,0,238.914,9643.627,140.511,259.007,71.34201,ok,
1769906568620,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2304,2304,2,0,239.67,9613.217,138.361,258.235,72.042839,ok,
1769906569158,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2304,2304,3,0,239.083,9636.838,140.853,255.846,71.798526,ok,
1769906569689,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2304,2304,4,0,240.063,9597.473,140.054,259.635,71.385614,ok,
1769906577872,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2560,2560,0,0,268.149,9546.943,162.421,259.924,78.736709,ok,
1769906578409,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2560,2560,1,0,267.625,9565.629,144.732,265.352,73.273838,ok,
1769906578943,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2560,2560,2,0,268.226,9544.177,140.931,262.33,72.046011,ok,
1769906579480,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2560,2560,3,0,269.609,9495.241,142.233,247.427,71.452729,ok,
1769906580013,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2560,2560,4,0,269.988,9481.909,142.002,246.367,71.292105,ok,
1769906588284,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2816,2816,0,0,314.502,8953.825,159.892,248.98,85.459764,ok,
1769906588870,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2816,2816,1,0,313.543,8981.222,146.143,248.733,82.583061,ok,
1769906589457,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2816,2816,2,0,318.416,8843.78,156.85,260.537,91.194223,ok,
1769906590063,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2816,2816,3,0,313.095,8994.066,149.745,250.045,85.17295,ok,
1769906590654,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,2816,2816,4,0,313.839,8972.755,148.667,265.796,83.687751,ok,
1769906599020,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,0,0,355.809,8633.841,166.517,248.768,99.843646,ok,
1769906599666,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,1,0,353.008,8702.352,156.081,261.404,97.488841,ok,
1769906600308,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,2,0,354.578,8663.814,153.329,250.913,95.455631,ok,
1769906600950,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,3,0,354.512,8665.422,153.416,250.369,95.701727,ok,
1769906601591,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3072,3072,4,0,355.983,8629.614,150.99,247.232,94.464668,ok,
1769906610124,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,0,0,397.091,8380.952,172.496,270.334,108.987842,ok,
1769906610791,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,1,0,398.365,8354.157,160.736,247.917,109.308113,ok,
1769906611490,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,2,0,397.28,8376.954,160.391,254.194,108.911727,ok,
1769906612186,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,3,0,397.963,8362.596,159.345,248.832,108.118066,ok,
1769906612879,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3328,3328,4,0,397.626,8369.681,161.863,251.48,109.763451,ok,
1769906621407,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,0,0,436.654,8207.87,181.631,265.122,117.752086,ok,
1769906622107,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,1,0,435.972,8220.712,170.058,267.775,112.401866,ok,
1769906622802,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,2,0,435.439,8230.767,171.408,262.288,111.68526,ok,
1769906623493,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,3,0,436.267,8215.155,167.607,266.181,111.282906,ok,
1769906624188,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3584,3584,4,0,438.97,8164.574,167.941,257.08,111.125706,ok,
1769906632879,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,0,0,473.92,8102.636,176.421,252.606,125.886742,ok,
1769906633631,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,1,0,474.104,8099.482,163.193,248.923,120.68828,ok,
1769906634387,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,2,0,471.426,8145.499,167.046,268.266,122.914019,ok,
1769906635141,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,3,0,473.811,8104.499,169.298,259.256,124.071808,ok,
1769906635894,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,3840,3840,4,0,473.478,8110.192,165.215,248.583,121.222633,ok,
1769906644821,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,0,0,528.07,7756.541,182.408,265.784,138.424295,ok,
1769906645623,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,1,0,526.453,7780.364,171.777,258.96,134.523756,ok,
1769906646426,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,2,0,527.075,7771.196,172.121,263.772,134.586729,ok,
1769906647230,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,3,0,528.028,7757.164,171.527,270.077,134.016567,ok,
1769906648032,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,2,on,True,Tesla V100S-PCIE-32GB,4,1,4096,4096,4,0,527.374,7766.787,171.443,255.252,134.24808,ok,
1769906656095,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,0,0,47.689,5368.092,77.829,135.909,19.741073,ok,
1769906656419,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,1,0,35.912,7128.529,69.958,142.559,20.422051,ok,
1769906656749,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,2,0,38.353,6674.759,65.071,108.138,17.741902,ok,
1769906657070,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,3,0,40.708,6288.717,62.885,93.161,16.968686,ok,
1769906657390,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,256,256,4,0,36.379,7037.054,68.174,128.961,18.944479,ok,
1769906665072,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,0,0,49.678,10306.454,99.649,185.957,24.619235,ok,
1769906665393,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,1,0,48.794,10493.035,79.288,175.703,22.325315,ok,
1769906665717,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,2,0,48.511,10554.301,79.239,175.583,22.19908,ok,
1769906666041,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,3,0,49.068,10434.454,80.405,194.693,24.122229,ok,
1769906666373,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,512,512,4,0,48.775,10497.087,77.049,154.301,20.7687,ok,
1769906674046,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,0,0,75.759,10137.386,87.837,146.331,22.666577,ok,
1769906674381,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,1,0,70.886,10834.277,83.976,191.91,28.88859,ok,
1769906674755,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,2,0,68.346,11236.898,80.941,188.399,23.562066,ok,
1769906675089,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,3,0,69.003,11129.895,88.305,170.074,22.792249,ok,
1769906675413,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,768,768,4,0,69.015,11127.973,88.388,171.101,22.887654,ok,
1769906683134,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,0,0,87.992,11637.365,124.503,246.272,38.929447,ok,
1769906683510,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,1,0,88.518,11568.312,98.689,240.868,33.73822,ok,
1769906683883,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,2,0,87.871,11653.405,101.836,246.084,34.839587,ok,
1769906684260,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,3,0,87.814,11660.998,106.072,247.867,38.321502,ok,
1769906684646,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1024,1024,4,0,87.756,11668.729,100.519,251.526,34.781883,ok,
1769906692429,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,0,0,110.878,11544.221,128.667,246.332,40.873977,ok,
1769906692809,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,1,0,110.107,11625.087,108.39,253.715,36.609302,ok,
1769906693187,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,2,0,110.816,11550.728,107.391,247.428,38.244553,ok,
1769906693573,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,3,0,109.998,11636.577,110.749,253.708,38.61348,ok,
1769906693953,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1280,1280,4,0,110.757,11556.845,109.81,254.415,37.13592,ok,
1769906701864,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,0,0,150.918,10177.712,138.566,248.356,51.89463,ok,
1769906702295,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,1,0,150.917,10177.808,122.378,248.056,50.734682,ok,
1769906702735,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,2,0,151.284,10153.091,123.73,246.815,50.955643,ok,
1769906703174,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,3,0,150.426,10211.023,123.031,250.754,49.417987,ok,
1769906703607,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1536,1536,4,0,151.231,10156.628,117.176,243.382,46.868954,ok,
1769906711645,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,0,0,178.614,10032.787,151.745,247.663,56.874213,ok,
1769906712083,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,1,0,177.786,10079.555,132.717,249.153,52.923002,ok,
1769906712523,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,2,0,178.108,10061.299,133.881,247.018,53.306299,ok,
1769906712962,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,3,0,177.67,10086.142,129.661,255.686,59.067206,ok,
1769906713440,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,1792,1792,4,0,178.044,10064.95,129.071,249.217,59.216383,ok,
1769906721698,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,0,0,206.183,9932.937,150.483,249.149,67.27533,ok,
1769906722190,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,1,0,207.001,9893.685,130.813,252.942,60.372219,ok,
1769906722685,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,2,0,206.07,9938.373,132.764,248.7,61.358119,ok,
1769906723172,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,3,0,206.515,9916.94,136.359,250.424,64.238441,ok,
1769906723666,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2048,2048,4,0,209.445,9778.212,127.134,251.381,62.038911,ok,
1769906731935,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,0,0,240.378,9584.917,168.092,248.688,72.647988,ok,
1769906732433,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,1,0,239.314,9627.535,141.799,258.589,72.905493,ok,
1769906732967,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,2,0,238.643,9654.572,153.517,253.365,69.425685,ok,
1769906733462,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,3,0,239.055,9637.962,145.854,261.025,75.983808,ok,
1769906734003,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2304,2304,4,0,239.862,9605.505,152.895,252.154,68.97791,ok,
1769906742166,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,0,0,269.508,9498.786,158.11,247.062,75.790699,ok,
1769906742700,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,1,0,268.125,9547.792,148.325,250.416,77.667774,ok,
1769906743247,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,2,0,269.497,9499.189,143.645,247.096,72.379,ok,
1769906743783,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,3,0,269.795,9488.696,145.607,246.514,77.292866,ok,
1769906744330,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2560,2560,4,0,268.283,9542.15,149.304,254.028,79.091452,ok,
1769906752796,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,0,0,312.48,9011.784,170.278,259.29,94.425502,ok,
1769906753396,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,1,0,313.098,8993.984,158.146,254.42,91.8586,ok,
1769906753998,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,2,0,313.803,8973.77,154.433,248.633,89.800075,ok,
1769906754600,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,3,0,311.858,9029.759,156.205,255.287,88.70959,ok,
1769906755192,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,2816,2816,4,0,311.595,9037.373,152.73,264.831,86.935915,ok,
1769906763742,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,0,0,353.998,8678.005,167.482,250.982,101.460998,ok,
1769906764390,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,1,0,353.454,8691.369,157.069,251.621,97.251528,ok,
1769906765032,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,2,0,354.378,8668.71,154.072,250.818,95.485438,ok,
1769906765674,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,3,0,353.409,8692.483,159.014,257.648,98.994281,ok,
1769906766318,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3072,3072,4,0,354.366,8668.996,162.14,256.27,104.003775,ok,
1769906775053,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,0,0,397.703,8368.045,187.636,257.691,112.867439,ok,
1769906775710,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,1,0,400.25,8314.799,164.694,248.056,112.250862,ok,
1769906776411,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,2,0,399.278,8335.046,166.216,249.406,112.958125,ok,
1769906777113,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,3,0,399.816,8323.838,171.567,250.415,105.504331,ok,
1769906777769,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3328,3328,4,0,398.435,8352.687,162.755,257.473,110.843929,ok,
1769906786588,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,0,0,445.82,8039.117,170.835,245.746,120.906493,ok,
1769906787338,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,1,0,438.619,8171.094,167.759,248.532,113.065934,ok,
1769906788043,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,2,0,435.956,8221.013,173.84,261.597,115.348393,ok,
1769906788741,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,3,0,436.052,8219.197,172.826,258.095,118.305591,ok,
1769906789449,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3584,3584,4,0,439.188,8160.523,167.514,246.041,110.240524,ok,
1769906798249,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,1,on,True,Tesla V100S-PCIE-32GB,2,1,3840,3840,0,0,473.936,8102.354,183.11,247.735,131.58046,ok,
