timestamp_ms,target_name,model_id,gpu_mode,cuda_available,gpu_name,cpu_cores,mem_cap_gb,context_len,prediction_length,repeat_idx,warmup,latency_ms,idle_power_w,avg_power_w,peak_power_w,energy_j,energy_iters,status,error
1770460103529,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1792,256,4,2,85.68260095000824,86.92650000000005,10.418542857142821,18.536499999999947,0.8924028210254755,35,ok,
1770460107889,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1920,256,0,2,86.09630364999248,86.08919999999998,11.214331428571448,21.489800000000017,0.957414189806512,35,ok,
1770460112158,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1920,256,1,2,85.58180155000628,86.76720000000003,10.925719999999975,20.689799999999963,0.9351491925759057,35,ok,
1770460116377,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1920,256,2,2,84.88416274999508,86.40823333333333,11.391441176470593,21.13476666666668,0.9467062031083895,34,ok,
1770460120648,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1920,256,3,2,85.57640480000828,86.96380000000005,10.769394285714244,20.441199999999952,0.9216304373569526,35,ok,
1770460124917,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1920,256,4,2,85.6394197499867,86.2428,11.764942857142854,21.377200000000002,1.0074228810750931,35,ok,
1770460129225,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,2048,256,0,2,85.2244732499912,86.28306666666668,11.404645098039198,22.335933333333315,0.9453308496886408,34,ok,
1770460133444,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,2048,256,1,2,85.11909669998659,86.89646666666667,11.529631372549018,21.574533333333335,0.9575468807446879,34,ok,
1770460137661,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,2048,256,2,2,85.43439975001093,86.88463333333335,11.492371568627432,21.660366666666647,0.9545256812417507,34,ok,
1770460141942,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,2048,256,3,2,87.75411395001811,87.18239999999999,10.932297142857152,20.442600000000013,0.9432455148073139,35,ok,
1770460146211,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,2048,256,4,2,86.28452064999692,86.74073333333332,11.646085714285723,21.50126666666668,0.9979036549829221,35,ok,
1770460160984,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,128,256,0,2,220.2481048999971,NaN,NaN,NaN,NaN,0,ok,
1770460165307,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,128,256,1,2,216.1050418000059,NaN,NaN,NaN,NaN,0,ok,
1770460169773,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,128,256,2,2,223.2656802000065,NaN,NaN,NaN,NaN,0,ok,
1770460174323,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,128,256,3,2,227.44955655000467,NaN,NaN,NaN,NaN,0,ok,
1770460178800,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,128,256,4,2,223.86919644998216,NaN,NaN,NaN,NaN,0,ok,
1770460184518,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,256,256,0,2,271.8581253499906,NaN,NaN,NaN,NaN,0,ok,
1770460190002,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,256,256,1,2,274.1692371499994,NaN,NaN,NaN,NaN,0,ok,
1770460195522,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,256,256,2,2,275.96658270001626,NaN,NaN,NaN,NaN,0,ok,
1770460201058,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,256,256,3,2,276.78264124999714,NaN,NaN,NaN,NaN,0,ok,
