model_name,cpu_cores,gpu_mode,gpu_name,mem_cap_gb,batch_size,context_length,prediction_length,repeat_idx,warmup,latency_s,throughput_samples_per_s,avg_power_w,peak_power_w,energy_j,status,error
amazon/chronos-2,8,GPU_off,nan,16,1,6144,1024,3,2,0.5829143509999994,1.7155178943261271,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,6144,1024,4,2,0.5734572439999965,1.74380916879656,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,6656,1024,0,2,0.6464804739999863,1.5468371284482463,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,6656,1024,1,2,0.6587049409999963,1.518130406737006,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,6656,1024,2,2,0.6357403399999839,1.5729692408696692,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,6656,1024,3,2,0.6743386919999921,1.4829343353176772,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,6656,1024,4,2,1.0035948250000502,0.9964180514780455,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7168,1024,0,2,0.7742628219999688,1.2915511007191824,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7168,1024,1,2,0.638637837000033,1.5658326864838552,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7168,1024,2,2,0.6790412090000473,1.4726646729917836,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7168,1024,3,2,1.0174338360000093,0.9828648946170795,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7168,1024,4,2,0.627953113999979,1.5924755809078341,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7680,1024,0,2,0.6690040390000149,1.4947592864980859,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7680,1024,1,2,0.6819748980000213,1.466329630214584,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7680,1024,2,2,0.6896948919999204,1.44991649437954,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7680,1024,3,2,0.6675671420000526,1.4979766634468674,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,7680,1024,4,2,0.6740896139999677,1.4834822837072341,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,8192,1024,0,2,0.706702330999974,1.4150229256850106,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,8192,1024,1,2,0.8028338059999669,1.245587807247919,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,8192,1024,2,2,0.7040913060000094,1.4202703420399665,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,8192,1024,3,2,0.9840509360000169,1.0162075594021718,nan,nan,nan,ok,
amazon/chronos-2,8,GPU_off,nan,16,1,8192,1024,4,2,0.7737517679998973,1.2924041551270908,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,512,1024,0,2,0.26787463199991635,3.733089589462552,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,512,1024,1,2,0.26808092700002817,3.7302168833514027,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,512,1024,2,2,0.312812321000024,3.19680502610357,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,512,1024,3,2,0.2698624969999628,3.705590851329512,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,512,1024,4,2,0.2792884419999382,3.580527689721658,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1024,1024,0,2,0.33654779999994844,2.971346120818954,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1024,1024,1,2,0.27178223500004606,3.6794163533162147,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1024,1024,2,2,0.2737250850000237,3.653300536923437,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1024,1024,3,2,0.2718753670000069,3.6781559544523743,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1024,1024,4,2,0.27100209599996106,3.6900083606738736,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1536,1024,0,2,0.30104941599995527,3.321713801298816,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1536,1024,1,2,0.29966728499994133,3.337034271192452,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1536,1024,2,2,0.30398259699995833,3.289662006539595,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1536,1024,3,2,0.2958059749998938,3.3805943236959934,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,1536,1024,4,2,0.30083087399998476,3.324126897959452,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2048,1024,0,2,0.32420955899999626,3.084424787117432,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2048,1024,1,2,0.3272879459999558,3.0554134737370835,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2048,1024,2,2,0.33160357199994905,3.0156490594140934,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2048,1024,3,2,0.33205873800000063,3.0115153903885465,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2048,1024,4,2,0.32548067899995203,3.0723789905825636,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2560,1024,0,2,0.3412994960000333,2.9299779569551503,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2560,1024,1,2,0.36350807099995563,2.750970555479419,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2560,1024,2,2,0.36023106800007554,2.7759959893292443,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2560,1024,3,2,0.3649679619999233,2.739966528898255,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,2560,1024,4,2,0.36173505800002204,2.7644541989622113,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3072,1024,0,2,0.38167763499996,2.620012042361625,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3072,1024,1,2,0.6748441720000073,1.48182356978255,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3072,1024,2,2,0.4738579509998999,2.1103370701913393,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3072,1024,3,2,0.39933395699995344,2.5041697117686303,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3072,1024,4,2,0.6302516050000122,1.5866679149511735,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3584,1024,0,2,0.4415659590000587,2.2646673268576554,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3584,1024,1,2,0.4282707530001062,2.3349714940720037,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3584,1024,2,2,0.4338700470000276,2.304837604979761,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3584,1024,3,2,0.48636578599996483,2.0560656789292993,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,3584,1024,4,2,0.46370258100000683,2.1565547421440496,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4096,1024,0,2,0.5019750369999656,1.9921309353876666,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4096,1024,1,2,0.5217718620000369,1.9165464311678986,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4096,1024,2,2,0.4442913760000238,2.2507751759735855,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4096,1024,3,2,0.444900571000062,2.247693226718427,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4096,1024,4,2,0.46660596300000634,2.143135920446834,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4608,1024,0,2,0.46606962799990015,2.1456021588263936,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4608,1024,1,2,0.4731330640000806,2.1135703168693145,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4608,1024,2,2,0.480615610999962,2.080664833003269,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4608,1024,3,2,0.48974021899994113,2.041898870470592,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,4608,1024,4,2,0.4645268289999649,2.152728190431549,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5120,1024,0,2,0.5360626289999573,1.8654536725783952,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5120,1024,1,2,0.5328716530000293,1.8766245011722271,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5120,1024,2,2,0.5469192599999815,1.8284234495600573,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5120,1024,3,2,0.78492642599997,1.274004756211429,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5120,1024,4,2,0.9106857220000393,1.0980736557544897,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5632,1024,0,2,0.5400350129999651,1.8517317876203419,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5632,1024,1,2,0.6293031540000129,1.589059253308588,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5632,1024,2,2,0.5360176049999836,1.8656103655401963,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5632,1024,3,2,0.5326098950000642,1.8775467924790987,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,5632,1024,4,2,0.5317162420000159,1.8807023765882445,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6144,1024,0,2,0.5520922329999394,1.811291556423888,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6144,1024,1,2,0.5706030720000399,1.7525317494258603,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6144,1024,2,2,0.5611558299999615,1.7820361948303534,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6144,1024,3,2,0.5769801590000725,1.7331618503711397,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6144,1024,4,2,0.5843714580000778,1.711240318653391,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6656,1024,0,2,0.6028670620000867,1.6587404803347114,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6656,1024,1,2,0.6296143119999442,1.5882739336460454,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6656,1024,2,2,0.6442785029998959,1.552123802585047,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6656,1024,3,2,0.7192400159999579,1.3903564564739936,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,6656,1024,4,2,0.8707587419999072,1.1484237272235236,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7168,1024,0,2,0.6583761889999096,1.5188884663630162,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7168,1024,1,2,0.6384804849999455,1.5662185822329173,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7168,1024,2,2,0.6198779439999953,1.6132208117409765,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7168,1024,3,2,0.966615733000026,1.0345372683893332,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7168,1024,4,2,0.6253686029999699,1.599056932508088,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7680,1024,0,2,0.7017970379999952,1.4249133949750397,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7680,1024,1,2,0.6590958130000217,1.5172300904906022,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7680,1024,2,2,0.6810262319999083,1.4683722197651479,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7680,1024,3,2,0.6563483340000857,1.5235812269158122,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,7680,1024,4,2,0.6637414880000279,1.5066106580337164,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,8192,1024,0,2,0.6877469459999475,1.4540231778798425,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,8192,1024,1,2,0.7009612109999352,1.426612463439282,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,8192,1024,2,2,0.7275919080000222,1.3743968136599582,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,8192,1024,3,2,0.6965849729999718,1.4355750393140343,nan,nan,nan,ok,
amazon/chronos-2,6,GPU_off,nan,12,1,8192,1024,4,2,0.763170131000038,1.310323818215509,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,512,1024,0,2,0.2846569329999511,3.513000682826059,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,512,1024,1,2,0.30056074999993143,3.3271144019976933,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,512,1024,2,2,0.27481006499999694,3.638876909402904,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,512,1024,3,2,0.2768984450000289,3.611432343001766,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,512,1024,4,2,0.2792415430000119,3.5811290442552717,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1024,1024,0,2,0.27124591699998746,3.6866914387509335,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1024,1024,1,2,0.2867906700000731,3.486863781167446,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1024,1024,2,2,0.27624348600011217,3.6199948620674225,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1024,1024,3,2,0.27667585300002884,3.6143378222453544,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1024,1024,4,2,0.27871324399995956,3.587917049252762,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1536,1024,0,2,0.3037695560000202,3.291969126754537,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1536,1024,1,2,0.3072060220000594,3.255144523175417,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1536,1024,2,2,0.31028970800002753,3.2227946148955455,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1536,1024,3,2,0.31931951899991873,3.1316594836792753,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,1536,1024,4,2,0.45064085100000284,2.219062026402914,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2048,1024,0,2,0.4884478779999881,2.047301349930369,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2048,1024,1,2,0.3936639830000104,2.540237469476535,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2048,1024,2,2,0.34189110700003766,2.924907900572827,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2048,1024,3,2,0.3640665620000618,2.746750469217303,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2048,1024,4,2,0.3335527540000385,2.998026513071107,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2560,1024,0,2,0.3594120779999912,2.782321633609721,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2560,1024,1,2,0.4052949269999999,2.467339049620032,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2560,1024,2,2,0.3598756220000041,2.77873781625583,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2560,1024,3,2,0.3720161530000041,2.688055322156909,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,2560,1024,4,2,0.3684176790000038,2.714310569227569,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3072,1024,0,2,0.3929245260000016,2.54501802211246,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3072,1024,1,2,0.7450239610000153,1.342238709554711,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3072,1024,2,2,0.3980517830000281,2.5122359519739406,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3072,1024,3,2,0.38440990500009775,2.601389784687639,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3072,1024,4,2,0.39451158200006375,2.5347798280858544,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3584,1024,0,2,0.41435679099993195,2.413379053319689,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3584,1024,1,2,0.40789003200006846,2.451641181561976,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3584,1024,2,2,0.45016122199990605,2.221426349336258,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3584,1024,3,2,0.45365720400002374,2.204307550244364,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,3584,1024,4,2,0.6809484799999836,1.4685398813138169,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4096,1024,0,2,0.4828762500000039,2.0709239686151304,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4096,1024,1,2,0.478886788000068,2.088176214207559,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4096,1024,2,2,0.45413710699995136,2.201978179246443,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4096,1024,3,2,0.4338028800000302,2.305194469893631,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4096,1024,4,2,0.43374134700002287,2.305521497815488,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4608,1024,0,2,0.4718721369999912,2.1192181559133223,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4608,1024,1,2,0.47286416299994016,2.1147722289966104,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4608,1024,2,2,0.4655855989999509,2.1478327554545036,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4608,1024,3,2,0.4650651760000528,2.15023624989691,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,4608,1024,4,2,0.463972818000002,2.1552986752771273,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,5120,1024,0,2,0.519135371999937,1.926279837468138,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,5120,1024,1,2,0.515609832999985,1.9394509879334072,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,5120,1024,2,2,0.536455822999983,1.8640863928138063,nan,nan,nan,ok,
amazon/chronos-2,4,GPU_off,nan,8,1,5120,1024,3,2,0.5667322660000309,1.76450161741796,nan,nan,nan,ok,
